Frame,Time,GSensor.X,GSensor.Y,GSensor.Z,
601,6.010,7.221,0.126,159.923,
602,6.020,7.232,0.123,159.923,
603,6.030,7.217,0.122,159.923,
604,6.040,7.231,0.123,159.922,
605,6.050,7.244,0.122,159.922,
606,6.060,7.242,0.121,159.923,
607,6.070,7.239,0.121,159.923,
608,6.080,7.228,0.121,159.923,
609,6.090,7.219,0.121,159.923,
610,6.100,7.212,0.122,159.922,
611,6.110,7.208,0.122,159.922,
612,6.120,7.206,0.122,159.922,
613,6.130,7.206,0.119,159.921,
614,6.140,7.210,0.115,159.921,
615,6.150,7.219,0.111,159.921,
616,6.160,7.228,0.108,159.921,
617,6.170,7.238,0.108,159.921,
618,6.180,7.245,0.107,159.921,
619,6.190,7.248,0.106,159.921,
620,6.200,7.248,0.105,159.922,
621,6.210,7.249,0.102,159.922,
622,6.220,7.252,0.098,159.922,
623,6.230,7.257,0.093,159.923,
624,6.240,7.269,0.089,159.924,
625,6.250,7.274,0.086,159.926,
626,6.260,7.280,0.081,159.926,
627,6.270,7.288,0.077,159.927,
628,6.280,7.303,0.074,159.927,
629,6.290,7.314,0.070,159.928,
630,6.300,7.326,0.068,159.928,
631,6.310,7.338,0.067,159.929,
632,6.320,7.351,0.067,159.929,
633,6.330,7.361,0.065,159.930,
634,6.340,7.369,0.065,159.930,
635,6.350,7.376,0.063,159.930,
636,6.360,7.378,0.063,159.931,
637,6.370,7.377,0.062,159.932,
638,6.380,7.376,0.061,159.933,
639,6.390,7.374,0.061,159.933,
640,6.400,7.372,0.063,159.933,
641,6.410,7.372,0.061,159.933,
642,6.420,7.368,0.061,159.933,
643,6.430,7.362,0.062,159.934,
644,6.440,7.354,0.064,159.934,
645,6.450,7.345,0.067,159.935,
646,6.460,7.338,0.068,159.934,
647,6.470,7.334,0.069,159.934,
648,6.480,7.329,0.071,159.933,
649,6.490,7.329,0.071,159.933,
650,6.500,7.334,0.073,159.933,
651,6.510,7.341,0.072,159.933,
652,6.520,7.346,0.072,159.933,
653,6.530,7.351,0.071,159.933,
654,6.540,7.356,0.069,159.933,
655,6.550,7.359,0.069,159.934,
656,6.560,7.361,0.070,159.934,
657,6.570,7.364,0.072,159.934,
658,6.580,7.367,0.073,159.934,
659,6.590,7.370,0.075,159.934,
660,6.600,7.372,0.077,159.934,
661,6.610,7.373,0.079,159.934,
662,6.620,7.371,0.082,159.934,
663,6.630,7.365,0.085,159.934,
664,6.640,7.356,0.085,159.934,
665,6.650,7.348,0.087,159.936,
666,6.660,7.346,0.087,159.936,
667,6.670,7.351,0.088,159.937,
668,6.680,7.360,0.090,159.938,
669,6.690,7.370,0.091,159.938,
670,6.700,7.379,0.093,159.938,
671,6.710,7.384,0.097,159.938,
672,6.720,7.386,0.100,159.937,
673,6.730,7.379,0.105,159.936,
674,6.740,7.371,0.112,159.936,
675,6.750,7.365,0.117,159.935,
676,6.760,7.362,0.122,159.935,
677,6.770,7.363,0.124,159.934,
678,6.780,7.370,0.124,159.934,
679,6.790,7.379,0.126,159.934,
680,6.800,7.390,0.126,159.935,
681,6.810,7.401,0.127,159.935,
682,6.820,7.413,0.128,159.935,
683,6.830,7.424,0.128,159.935,
684,6.840,7.431,0.131,159.935,
685,6.850,7.437,0.133,159.936,
686,6.860,7.442,0.135,159.936,
687,6.870,7.447,0.136,159.935,
688,6.880,7.453,0.138,159.935,
