Frame,Time,RightBicepsBrachiiCaputBrevis,RightTricepsBrachiiCaputLongus,LeftBicepsBrachiiCaputBrevis,LeftTricepsBrachiiCaputLongus,RightTrapeziusDescendens,LeftTrapeziusDescendens,RightLatissimusDorsi,LeftLatissimusDorsi
15570,15.570,-0.054160,-0.037766,0.227316,0.045108,0.444273,-0.059859,-0.004632,-0.128670
15571,15.571,-0.084825,-0.030995,0.077817,0.049663,0.263712,-0.157639,-0.001931,-0.136015
15572,15.572,-0.064663,-0.033678,-0.023882,0.071478,0.099457,-0.366651,0.005337,-0.166302
15573,15.573,-0.046265,-0.052487,-0.079436,0.059486,-0.228684,-0.337117,-0.001264,-0.172571
15574,15.574,-0.009576,-0.015524,-0.096334,0.070188,-0.359848,-0.093192,0.008890,-0.178357
15575,15.575,0.014958,0.021472,-0.081360,0.073302,-0.637954,0.070919,-0.000399,-0.175041
15576,15.576,0.028492,0.035652,-0.067803,0.064376,-0.602271,0.160043,0.014838,-0.116157
15577,15.577,0.008873,0.066240,-0.030383,0.045086,-0.241856,0.349326,0.008765,-0.022593
15578,15.578,-0.008898,0.118143,0.003921,0.017653,0.093698,0.422572,0.010630,0.038979
15579,15.579,0.034412,0.110782,0.035091,-0.015399,0.049732,0.444431,0.008941,0.071815
15580,15.580,0.040486,0.065359,-0.030943,-0.028814,-0.148585,0.423748,0.013520,0.122316
15581,15.581,0.056731,0.035798,-0.056264,-0.032915,-0.040214,0.330876,0.012173,0.168332
15582,15.582,0.061804,0.008876,-0.047701,-0.022240,0.320989,0.179068,0.003423,0.193115
15583,15.583,0.048949,0.003804,-0.025375,-0.025562,0.561343,-0.126621,-0.009066,0.200128
15584,15.584,0.029336,0.007918,-0.030577,-0.034419,0.605099,-0.258135,-0.007308,0.206832
15585,15.585,0.040517,-0.036343,-0.046540,-0.042535,0.406821,-0.377559,0.000332,0.200429
15586,15.586,0.011100,-0.054026,-0.114248,-0.059743,0.226744,-0.341861,-0.003689,0.171423
15587,15.587,-0.016450,-0.080896,-0.254673,-0.070844,0.194133,-0.177903,0.007604,0.166652
15588,15.588,-0.048915,-0.124873,-0.313548,-0.068717,0.223999,0.030659,0.006070,0.104132
15589,15.589,-0.044162,-0.072243,-0.255877,-0.051854,0.088406,-0.050462,0.002059,0.044325
15590,15.590,-0.023861,-0.051146,-0.169641,-0.040588,-0.232110,0.023175,0.003276,-0.025752
15591,15.591,-0.019983,-0.031997,-0.121743,-0.030360,-0.450636,0.179832,0.000102,-0.091760
15592,15.592,-0.029503,-0.014719,-0.050385,-0.021011,-0.331899,0.159533,-0.009345,-0.117570
15593,15.593,-0.038045,0.001011,0.014187,0.001002,-0.151725,-0.006981,-0.005595,-0.094243
15594,15.594,-0.018664,0.025054,0.095779,0.015823,0.077844,0.015469,0.002235,-0.087259
15595,15.595,-0.011103,0.055699,0.127636,0.012972,0.167144,0.158045,-0.005003,-0.081141
15596,15.596,-0.004221,0.051704,0.099672,-0.004455,0.086103,0.251118,-0.002208,-0.040593
15597,15.597,0.002153,0.055240,0.108567,-0.015805,0.012797,0.235229,0.002133,-0.035819
15598,15.598,0.011705,0.038908,0.210544,0.014646,-0.053600,0.159556,0.000004,-0.041067
15599,15.599,0.010222,0.018086,0.307964,0.063023,-0.235801,0.090592,-0.000586,0.007036
15600,15.600,0.017972,0.026120,0.345906,0.082170,-0.604484,-0.072709,0.005243,0.013089
15601,15.601,0.038783,0.023667,0.334714,0.087826,-0.973295,-0.362723,-0.006230,0.018542
15602,15.602,0.041637,0.016964,0.345361,0.093022,-0.540088,-0.321994,-0.004495,0.066285
15603,15.603,0.027878,0.022938,0.279331,0.097742,0.100012,-0.068954,-0.009007,0.059739
15604,15.604,0.010560,0.020937,0.150236,0.102083,0.526970,0.160817,-0.004912,0.065504
15605,15.605,-0.004992,0.015873,0.095108,0.082008,0.606298,0.250154,-0.008620,0.049606
15606,15.606,-0.015028,-0.006940,0.112320,0.049037,0.678338,0.332021,0.001733,-0.013467
15607,15.607,-0.035306,-0.043124,0.189242,0.009090,0.615606,0.308428,0.011343,-0.073954
15608,15.608,-0.043264,-0.047653,0.203533,-0.028354,0.441757,0.197427,-0.000075,-0.128799
15609,15.609,-0.030829,-0.087229,0.191452,-0.042970,0.177750,0.137372,-0.004700,-0.178757
15610,15.610,-0.019658,-0.060471,0.111339,-0.056383,0.033524,0.045615,-0.011688,-0.185453
15611,15.611,-0.001258,0.002741,-0.044754,-0.068423,-0.010181,-0.071445,0.002149,-0.156391
15612,15.612,0.005911,0.045885,-0.246057,-0.065016,-0.049788,-0.177894,0.000283,-0.108483
15613,15.613,-0.009796,0.100500,-0.381196,-0.061845,-0.013955,-0.190953,0.008743,-0.050078
15614,15.614,0.004246,0.121780,-0.405265,-0.034777,-0.047089,-0.177822,0.007249,0.020787
15615,15.615,-0.001545,0.115368,-0.427001,-0.016673,-0.017537,-0.189129,0.000393,0.106823
15616,15.616,0.006697,0.086157,-0.446646,-0.000279,-0.044350,-0.241150,0.001675,0.165075
15617,15.617,0.008022,0.049025,-0.427455,0.002543,-0.117616,-0.269308,0.014257,0.217952
15618,15.618,0.003776,0.015303,-0.342618,0.032629,-0.229178,-0.173618,0.005872,0.247204
15619,15.619,-0.012823,-0.024313,-0.265405,0.036561,-0.371082,-0.059191,-0.004722,0.239308
15620,15.620,-0.028563,-0.018880,-0.139614,0.025807,-0.241225,-0.196514,-0.000617,0.216552
15621,15.621,-0.034884,-0.062283,-0.021554,0.002908,-0.089559,-0.363054,0.003169,0.167223
15622,15.622,-0.018410,-0.102863,0.085510,-0.017821,0.052854,-0.475150,-0.002355,0.135238
15623,15.623,-0.007508,-0.097180,0.182434,-0.031460,0.108485,-0.373659,-0.005356,0.129807
15624,15.624,0.006428,-0.091992,0.219458,-0.014155,0.091649,-0.095744,0.001073,0.146111
15625,15.625,0.004288,-0.069534,0.230118,0.006228,0.076190,0.103131,-0.008390,0.219240
15626,15.626,0.002316,-0.057246,0.176987,0.020056,0.034103,0.211661,0.005447,0.292477
15627,15.627,-0.008661,-0.016767,0.052489,0.042512,-0.029333,0.114255,0.007295,0.302325
15628,15.628,0.003490,-0.011176,-0.032906,0.039724,-0.063754,0.145687,0.002201,0.190558
15629,15.629,-0.005375,0.032847,-0.141563,0.037054,-0.053048,0.282417,0.003710,0.022622
15630,15.630,-0.004266,0.086182,-0.184871,-0.000196,-0.043230,0.405969,-0.017110,-0.133764
15631,15.631,-0.006057,0.065227,-0.224367,-0.026829,-0.120669,0.427736,-0.002236,-0.316505
15632,15.632,-0.005333,0.033254,-0.237697,-0.051114,-0.172386,0.324997,-0.021368,-0.488421
15633,15.633,-0.013636,0.027731,-0.270578,-0.090924,-0.162256,0.193984,0.010888,-0.644870
15634,15.634,-0.021527,0.011902,-0.262907,-0.106846,-0.221952,0.041044,-0.011170,-0.664964
15635,15.635,-0.032544,0.036073,-0.273360,-0.102082,-0.198101,-0.062155,0.032740,-0.646448
15636,15.636,-0.029185,0.031587,-0.282987,-0.097588,-0.091159,-0.119101,0.015260,-0.562422
15637,15.637,-0.028753,0.011564,-0.291868,-0.077460,0.046547,-0.170736,-0.022022,-0.424846
15638,15.638,-0.014656,-0.043079,-0.222455,-0.037142,0.028079,-0.125562,-0.007695,-0.258327
15639,15.639,-0.005314,-0.082173,-0.138709,0.000314,-0.022319,-0.084135,-0.003348,-0.101494
15640,15.640,0.010607,-0.060856,-0.013541,0.034383,0.054028,-0.096417,0.000479,0.081789
15641,15.641,0.016368,-0.028590,0.170505,0.047810,0.178808,-0.061594,-0.003110,0.155767
15642,15.642,0.005358,-0.011214,0.342052,0.084074,0.262321,0.011343,-0.013003,0.223282
15643,15.643,-0.016002,0.004645,0.453487,0.108503,0.216222,-0.055322,-0.004257,0.325398
15644,15.644,-0.019627,-0.009759,0.514071,0.095596,0.146785,-0.185468,-0.023419,0.344328
15645,15.645,-0.018147,-0.040505,0.532346,0.075917,-0.042251,-0.352803,-0.035800,0.361498
15646,15.646,-0.003431,-0.084414,0.515390,0.043338,-0.231187,-0.241191,-0.011131,0.346649
15647,15.647,0.014152,-0.007895,0.438602,0.030360,-0.353718,-0.017670,-0.001369,0.277461
15648,15.648,0.050503,0.065080,0.340823,0.002678,-0.286240,-0.226719,0.007371,0.189367
15649,15.649,0.108329,0.074569,0.226493,-0.022424,-0.184679,-0.363003,0.015454,0.108860
15650,15.650,0.084101,0.065862,0.149183,-0.045124,-0.166570,-0.191565,0.003072,0.098424
15651,15.651,0.061921,0.058032,0.078580,-0.041992,-0.150373,0.143551,-0.003559,-0.006262
15652,15.652,0.041810,0.065197,-0.036358,-0.000729,-0.380144,0.478911,0.002508,-0.048400
15653,15.653,-0.011948,0.006992,-0.114197,0.040292,-0.674106,0.522207,0.026658,-0.011292
15654,15.654,-0.076882,-0.063462,-0.212928,0.066909,-0.314450,0.165153,0.016794,-0.023433
15655,15.655,-0.120853,-0.035041,-0.226964,0.081306,0.216286,0.021351,0.031642,0.048767
15656,15.656,-0.098382,-0.043764,-0.193886,0.085665,0.709865,-0.022142,0.050698,0.133504
15657,15.657,-0.063818,-0.020609,-0.184774,0.073750,0.774817,0.096781,0.043373,0.121319
15658,15.658,-0.019643,-0.027965,-0.138322,0.033547,0.717569,0.132470,0.023032,0.130963
15659,15.659,-0.003228,0.004065,-0.095894,-0.003792,0.559549,0.164723,-0.001689,0.063910
15660,15.660,0.011706,0.044718,-0.041805,-0.047509,0.414940,0.134232,-0.011536,0.002761
15661,15.661,0.025217,0.049754,-0.035199,-0.100512,0.370717,-0.056225,-0.014453,-0.099861
15662,15.662,0.037729,0.035239,-0.068055,-0.107650,0.251384,0.016610,-0.028178,-0.225831
15663,15.663,0.033312,0.004341,-0.145039,-0.075371,0.070740,0.217372,-0.040525,-0.344316
15664,15.664,0.014761,-0.007560,-0.176613,-0.022491,0.037458,0.243702,-0.047111,-0.360163
15665,15.665,-0.015390,-0.011181,-0.205297,0.027161,0.066536,0.070764,-0.020546,-0.318963
15666,15.666,-0.027586,-0.014524,-0.196682,0.020676,0.147022,-0.265692,-0.016991,-0.281379
15667,15.667,-0.046035,-0.029596,-0.219697,0.003240,0.121960,-0.217834,-0.013804,-0.154721
15668,15.668,-0.069344,-0.054525,-0.197720,-0.001992,0.054598,0.000476,-0.010892,-0.036690
15669,15.669,-0.030506,-0.064605,-0.112514,-0.006647,-0.087388,0.119480,-0.013572,0.101363
15670,15.670,-0.014804,-0.109921,-0.007761,0.006677,-0.179605,0.155764,-0.006278,0.157026
15671,15.671,-0.005823,-0.130879,0.117935,0.015839,-0.282039,0.073698,0.006943,0.144755
15672,15.672,0.008528,-0.111933,0.272523,0.004247,-0.264681,-0.089929,0.027261,0.093865
15673,15.673,0.021832,-0.071306,0.294526,-0.020792,-0.157045,-0.118836,0.019142,0.108297
15674,15.674,0.018156,-0.023494,0.351732,-0.050169,-0.059590,-0.036372,0.036346,0.148893
15675,15.675,0.029290,0.021473,0.370269,-0.053586,-0.022179,-0.404823,0.020788,0.135283
15676,15.676,0.026498,0.050589,0.387297,-0.035021,-0.034234,-0.668061,0.014721,0.145797
15677,15.677,0.024120,0.034565,0.458417,-0.011561,-0.045282,-0.331177,0.005436,0.134713
15678,15.678,0.032798,0.000636,0.422312,0.021865,-0.074365,0.149513,0.000388,0.067835
15679,15.679,0.026188,-0.021464,0.320465,0.044229,-0.100855,0.597412,-0.001118,0.024139
15680,15.680,0.024732,-0.025415,0.252489,0.056390,-0.140494,0.655725,-0.002435,0.000252
15681,15.681,0.039774,0.029188,0.140163,0.038507,-0.133838,0.603187,0.013983,0.021112
15682,15.682,0.064877,0.115232,0.126052,0.015627,-0.101915,0.362974,0.011815,0.065799
15683,15.683,0.075676,0.149642,0.085429,-0.011328,-0.061350,0.231946,0.013852,0.082724
15684,15.684,0.055955,0.139200,0.048483,-0.044002,-0.066936,0.112941,0.004574,0.087580
15685,15.685,0.049005,0.091716,-0.054368,-0.074616,-0.091538,0.004760,0.006265,0.053567
15686,15.686,0.042992,0.031237,-0.095349,-0.086304,-0.104989,-0.224888,0.001707,-0.012456
15687,15.687,0.028812,0.023393,-0.157944,-0.060838,-0.124953,-0.373707,-0.002366,-0.154237
15688,15.688,0.040439,0.044688,-0.261152,-0.024442,-0.114060,-0.617460,0.001316,-0.214386
15689,15.689,0.051368,0.077010,-0.358106,-0.000293,-0.064549,-0.518972,-0.015804,-0.305909
15690,15.690,0.058204,0.071298,-0.370232,0.012833,-0.000507,-0.191058,0.011419,-0.355116
15691,15.691,0.061561,0.055488,-0.427075,0.016656,-0.043498,0.027180,-0.013952,-0.338524
15692,15.692,0.064774,0.031449,-0.456780,-0.001533,-0.097608,0.146192,-0.010757,-0.267607
15693,15.693,0.047722,-0.016920,-0.426530,0.008174,-0.146894,0.110470,-0.013648,-0.152559
15694,15.694,0.019515,-0.035943,-0.312574,0.028844,-0.243824,-0.053083,-0.016351,-0.074732
15695,15.695,0.025346,-0.041434,-0.203791,0.025906,-0.202281,-0.082083,0.000902,-0.003979
15696,15.696,0.030872,-0.057096,-0.049470,0.008326,-0.013210,-0.000455,0.007499,0.085434
15697,15.697,0.036098,-0.042503,0.093987,-0.003230,0.230203,0.122753,-0.006700,0.189927
15698,15.698,0.035262,-0.002492,0.224647,-0.005674,0.262520,0.145053,-0.008561,0.260264
15699,15.699,0.023650,-0.028805,0.309713,0.021810,0.232447,0.084351,-0.003473,0.324083
15700,15.700,0.008558,-0.101331,0.325655,0.065328,-0.065711,-0.081954,-0.014086,0.382237
15701,15.701,-0.000476,-0.153215,0.312375,0.082274,-0.661308,-0.328176,0.001167,0.372565
15702,15.702,0.003644,-0.086688,0.249590,0.065874,-0.746476,-0.426418,0.007228,0.287638
15703,15.703,0.011269,-0.026098,0.169151,0.060636,-0.359774,-0.277340,0.001620,0.253583
15704,15.704,0.038603,0.028657,0.075091,0.055718,0.132016,-0.087988,0.013452,0.160139
15705,15.705,0.095143,0.064316,-0.038965,0.035203,0.324154,0.034408,0.011905,0.072185
15706,15.706,0.104792,0.071002,-0.146615,0.023788,0.267306,0.190341,0.007816,0.015037
15707,15.707,0.113764,0.077066,-0.216774,0.006779,0.321594,0.209765,-0.011164,0.025743
15708,15.708,0.096359,0.050869,-0.255180,-0.026783,0.562999,0.227545,-0.003082,0.016612
15709,15.709,0.045268,0.017431,-0.244342,-0.031668,0.432821,0.210340,-0.000800,0.042814
15710,15.710,-0.045458,0.004698,-0.192818,-0.035994,0.234889,0.194818,-0.003118,0.066318
15711,15.711,-0.106818,0.001307,-0.183829,-0.018331,0.127032,0.125434,-0.017427,0.059242
15712,15.712,-0.116679,-0.016261,-0.141154,0.017543,0.225382,0.063177,-0.015676,0.000815
15713,15.713,-0.104826,-0.018943,-0.102413,0.041277,0.314380,0.006588,-0.010684,-0.101182
15714,15.714,-0.075005,-0.003514,-0.109829,0.027670,0.287212,-0.086053,-0.009281,-0.226615
15715,15.715,-0.030610,-0.000257,-0.168412,-0.000559,0.115441,-0.122554,0.011394,-0.344538
15716,15.716,-0.021714,-0.002042,-0.191912,-0.018897,-0.130270,-0.110749,-0.021684,-0.390456
15717,15.717,-0.027836,0.000714,-0.170732,-0.048919,-0.425168,-0.080190,-0.017378,-0.376558
15718,15.718,-0.020582,0.015451,-0.151630,-0.077135,-0.386011,-0.071613,-0.013532,-0.237537
15719,15.719,-0.014123,0.025273,-0.157547,-0.117526,-0.351209,-0.132953,-0.010094,-0.070713
15720,15.720,-0.050699,0.020776,-0.088399,-0.144393,-0.188798,-0.220023,-0.000420,0.131230
15721,15.721,-0.074325,-0.001613,-0.003217,-0.178542,-0.041626,-0.393467,0.008263,0.266956
15722,15.722,-0.078190,-0.023972,0.053889,-0.183286,0.200470,-0.418735,0.038288,0.340781
15723,15.723,-0.073808,-0.014527,0.022251,-0.179750,0.428689,-0.083477,0.002170,0.318363
15724,15.724,-0.091498,-0.011113,0.012069,-0.125423,0.457326,0.252042,-0.012358,0.216551
15725,15.725,-0.081282,-0.003036,0.106264,-0.086606,0.429415,0.382462,0.000704,0.049745
15726,15.726,-0.066055,0.013350,0.017278,-0.051298,0.256725,0.421343,-0.003332,-0.107330
15727,15.727,-0.068575,0.028358,-0.041021,-0.006340,0.144836,0.312435,0.000043,-0.168501
15728,15.728,-0.066154,0.019834,0.031006,0.022695,0.084009,0.279301,-0.009939,-0.224365
15729,15.729,-0.064008,0.025653,0.172239,0.059702,-0.008612,0.249627,-0.001275,-0.275280
15730,15.730,-0.058149,0.015633,0.313335,0.093345,-0.092853,0.276958,-0.004137,-0.229986
15731,15.731,-0.049272,0.017566,0.367651,0.079967,-0.107796,0.153965,0.003031,-0.161033
15732,15.732,-0.061648,0.026988,0.450597,0.035771,-0.093421,-0.002679,0.009582,-0.149070
15733,15.733,-0.060781,0.015090,0.464752,0.018104,-0.055445,-0.104431,0.011561,-0.115090
15734,15.734,-0.065634,0.010601,0.422054,0.044373,-0.113024,-0.234354,0.024524,-0.125975
15735,15.735,-0.080445,-0.005807,0.433521,0.087691,-0.186407,-0.285380,0.019385,-0.155045
15736,15.736,-0.079649,-0.034635,0.466892,0.128281,-0.139587,-0.209684,0.011716,-0.112679
15737,15.737,-0.106156,-0.062184,0.413710,0.165142,-0.079439,-0.029746,0.015716,-0.090243
15738,15.738,-0.125496,-0.065389,0.308267,0.160070,-0.102564,0.092500,0.001788,-0.069962
15739,15.739,-0.103779,-0.048614,0.098612,0.128935,-0.194982,0.113885,-0.007582,-0.051661
15740,15.740,-0.066063,-0.039466,-0.349692,0.100639,-0.359465,-0.029079,0.004178,-0.035144
15741,15.741,-0.051645,-0.025484,-0.542429,0.082126,-0.247986,-0.121961,-0.003496,-0.009320
15742,15.742,-0.029029,-0.047590,-0.485284,0.065253,-0.106345,-0.273497,-0.010525,0.004449
15743,15.743,-0.017478,-0.032529,-0.433338,0.067602,-0.014461,-0.415747,-0.014303,0.043749
15744,15.744,-0.007376,-0.013334,-0.289919,0.069763,0.069215,-0.174999,-0.015371,0.059389
15745,15.745,0.001618,0.003978,-0.246761,0.051949,0.053772,0.185943,-0.003925,0.073664
15746,15.746,0.009533,0.037698,-0.286631,0.026617,0.011912,0.330174,0.006678,0.069276
15747,15.747,0.004722,0.081347,-0.322747,-0.003866,-0.025922,0.024911,-0.000287,0.033330
15748,15.748,-0.010915,0.087096,-0.224213,-0.008479,-0.060424,-0.093526,-0.019230,0.019169
15749,15.749,-0.010456,0.060555,-0.194186,-0.019969,0.012586,0.087112,-0.016526,-0.002466
15750,15.750,-0.001250,0.046141,-0.058250,-0.010632,0.003151,0.251241,0.015780,0.034007
15751,15.751,0.010972,0.050425,0.015945,0.003899,-0.023046,0.400070,0.011380,0.048882
15752,15.752,0.029397,0.062128,0.128396,0.017298,-0.016020,0.426769,0.007513,0.080067
15753,15.753,0.030066,0.014724,0.189729,0.024340,-0.123323,0.352706,0.003965,0.124200
15754,15.754,0.030377,-0.030355,0.282582,0.021888,-0.352747,0.240639,0.007174,0.129683
15755,15.755,0.043908,-0.047570,0.299458,-0.000884,-0.319269,0.139141,0.010084,0.123646
15756,15.756,0.043941,-0.042122,0.284208,-0.046158,-0.169218,0.010018,-0.003572,0.098229
15757,15.757,0.058657,-0.046713,0.242514,-0.130665,-0.032826,-0.140623,0.008813,0.074865
15758,15.758,0.063203,-0.051045,0.154131,-0.165400,-0.056795,-0.241443,0.011035,0.101407
15759,15.759,0.071259,-0.039233,0.073566,-0.155224,-0.034074,-0.518351,-0.007364,0.118355
15760,15.760,0.085846,-0.050214,0.021526,-0.107946,0.108152,-0.954042,-0.000051,0.101173
15761,15.761,0.099148,-0.047244,-0.101604,-0.099367,0.126186,-0.778939,-0.020296,0.092141
15762,15.762,0.111136,-0.056290,-0.151817,-0.076017,-0.126771,-0.725550,0.004459,0.106056
15763,15.763,0.118353,-0.048472,-0.197468,-0.083039,-0.523936,-0.581155,0.014339,0.084276
15764,15.764,0.118144,-0.051194,-0.211122,-0.089313,-0.471277,-0.013206,0.005612,0.064258
15765,15.765,0.120946,-0.017875,-0.173173,-0.071668,-0.134875,0.373732,0.008400,0.040418
15766,15.766,0.134475,0.005936,-0.115478,-0.034166,0.433132,0.584502,-0.018731,0.044497
15767,15.767,0.118598,0.009944,-0.084122,-0.029080,0.819963,0.648406,0.028711,0.048228
15768,15.768,0.103956,-0.018333,0.001700,-0.015465,0.889790,0.590314,0.035229,0.013478
15769,15.769,0.077045,-0.044060,0.059828,0.005010,0.825431,0.431897,0.017893,0.029020
15770,15.770,0.020903,-0.041201,0.175253,0.030960,0.650691,0.191816,0.002093,0.052356
15771,15.771,-0.019620,-0.002493,0.222010,0.028380,0.386214,0.148477,0.006961,0.057737
15772,15.772,-0.031408,-0.001553,0.234323,-0.007131,0.180904,0.066762,0.032941,0.040646
15773,15.773,-0.096662,-0.028554,0.138117,-0.039306,0.037207,-0.052070,0.019878,0.024043
15774,15.774,-0.106385,-0.014622,0.025538,-0.042740,-0.267606,-0.087585,0.008135,0.008974
15775,15.775,-0.068365,0.006915,0.011426,-0.013691,-0.465206,-0.053916,0.019043,-0.028978
15776,15.776,-0.048013,-0.005363,0.026711,0.027665,-0.356724,-0.082434,0.002741,-0.012193
15777,15.777,-0.042437,-0.009334,0.015621,0.034293,-0.192733,-0.054170,-0.024217,-0.006738
15778,15.778,-0.002259,0.039809,-0.017545,0.031041,-0.103828,0.020313,-0.006007,-0.028069
15779,15.779,0.045119,0.060694,-0.089046,0.028204,-0.348259,-0.001614,-0.035687,-0.039245
15780,15.780,0.038109,0.040979,-0.172765,0.033710,-0.381658,-0.143565,-0.055557,-0.049362
15781,15.781,0.043351,0.057953,-0.182319,0.038895,-0.113753,-0.161718,-0.044647,-0.051721
15782,15.782,0.048174,0.052270,-0.149402,0.056904,0.138254,-0.077293,-0.028151,-0.035811
15783,15.783,0.043077,0.047109,-0.138506,0.067209,0.367804,0.030056,-0.025173,0.000969
15784,15.784,0.038381,0.024669,-0.077188,0.071353,0.338152,0.071779,-0.022360,0.035961
15785,15.785,0.002092,0.012354,-0.068964,0.080022,0.094521,0.059203,-0.014987,0.067876
15786,15.786,-0.002893,0.000992,-0.033453,0.087967,-0.200333,0.047646,-0.012676,0.065130
15787,15.787,-0.025083,-0.016013,-0.001545,0.111800,-0.080366,0.037295,0.001610,0.019004
15788,15.788,-0.029135,-0.007829,0.015147,0.133925,0.174031,0.046833,0.007284,-0.038079
15789,15.789,-0.003866,0.010660,0.029966,0.137892,0.339788,0.072772,0.012426,-0.107366
15790,15.790,-0.000669,0.012467,0.081957,0.146362,0.311060,0.064952,0.020084,-0.096703
15791,15.791,-0.009391,0.009726,0.130086,0.149715,0.230140,0.015185,0.002034,-0.086924
15792,15.792,-0.006616,0.027657,0.147786,0.140649,0.008430,-0.029644,0.004453,-0.093555
15793,15.793,-0.004054,0.019869,0.129186,0.132338,-0.140460,-0.058521,0.011109,-0.113797
15794,15.794,0.002761,0.008238,0.101874,0.148535,-0.059119,-0.138400,0.021319,-0.119222
15795,15.795,-0.003029,0.026306,0.077283,0.155586,-0.034484,-0.241759,0.008357,-0.100909
15796,15.796,-0.030601,0.028328,0.046271,0.128599,-0.011920,-0.171844,-0.016949,-0.126694
15797,15.797,-0.066255,0.021433,-0.013961,0.069444,-0.113330,-0.032626,-0.006053,-0.179328
15798,15.798,-0.051473,0.023231,-0.109041,-0.041823,-0.131458,0.096777,0.003814,-0.200165
15799,15.799,-0.046654,0.024831,-0.121691,-0.086806,-0.080458,0.146785,0.000959,-0.206242
15800,15.800,-0.018276,0.012659,-0.156380,-0.099889,-0.064330,0.131245,-0.001714,-0.153074
15801,15.801,-0.021369,-0.010721,-0.166872,-0.136848,-0.105031,0.089773,0.015581,-0.046212
15802,15.802,-0.004527,-0.060688,-0.119732,-0.101637,-0.218020,0.077759,0.017789,0.183300
15803,15.803,-0.006949,-0.110869,-0.025249,-0.069907,-0.232707,0.043664,-0.000634,0.412855
